,molecule_chembl_id,IC50,smiles,pIC50
1005,CHEMBL76038,71.0,CCCCCCCCS(=O)(=O)C(C)(Cc1ccccc1)C(=O)NO,7.1487416512809245
1006,CHEMBL135983,71.0,CC1CCC(C[C@@H](C(=O)N[C@@H](CCC/N=C(/N)NS(=O)(=O)c2ccccn2)C(=O)Nc2nccs2)[C@H](C(C)C)N(O)C=O)CC1,7.1487416512809245
1007,CHEMBL56821,71.0,NC(=O)[C@H](Cc1cccnc1)NC(=O)[C@H](CS)NC(=O)c1cn[nH]c1,7.1487416512809245
1008,CHEMBL372908,71.0,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)OC)CC2C(=O)NO)cc1,7.1487416512809245
1009,CHEMBL301221,71.0,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1cn[nH]c1,7.1487416512809245
1010,CHEMBL2311765,71.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,7.1487416512809245
1011,CHEMBL402745,71.5,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc1,7.145693958198919
1012,CHEMBL3958969,72.0,O=C(NCc1cccc(OCCCS(=O)(=O)N2CCCCC2C(=O)NO)c1)c1nc2ccccc2c(=O)[nH]1,7.142667503568731
1013,CHEMBL160940,72.0,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)s2)cc1,7.142667503568731
1014,CHEMBL161224,74.0,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NCc1ccc(C(=O)O)cc1,7.130768280269024
1015,CHEMBL431057,74.0,CN(CC(=O)NO)S(=O)(=O)c1ccc(CCC#N)cc1,7.130768280269024
1016,CHEMBL1946147,74.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CCOCCOCCOCCOCCOCCOCCOCCOCc3cn(CCF)nn3)CC2)C(=O)N1,7.130768280269024
1017,CHEMBL1812956,74.0,CN(C)c1cccc2c(S(=O)(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)cccc12,7.130768280269024
1018,CHEMBL159159,75.0,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC1CCCc2ccccc21,7.1249387366083
1019,CHEMBL158571,76.0,CC(C)C[C@@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC(C)c1ccccc1,7.119186407719209
1020,CHEMBL126977,76.0,O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1Sc1ccc(-c2ccccc2)cc1,7.119186407719209
1021,CHEMBL2431017,76.0,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(OC(F)(F)F)c2)cc1)NO,7.119186407719209
1022,CHEMBL1812965,76.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CC3S/C(=N/c4ccccc4)NC3=O)CC2)C(=O)N1,7.119186407719209
1023,CHEMBL375418,77.0,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)C1,7.113509274827518
1024,CHEMBL550081,77.0,CSc1ccc(-c2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc2)cc1,7.113509274827518
1025,CHEMBL1795859,77.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NO)s2)cc1,7.113509274827518
1026,CHEMBL1812953,77.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CC3CCCCC3)CC2)C(=O)N1,7.113509274827518
1027,CHEMBL399351,78.0,O=C(O[C@H]1CCOC1)N1CCC(CS(=O)(=O)N2CCN(c3ccccc3)CC2)(C(=O)NO)CC1,7.107905397309519
1028,CHEMBL2385446,78.0,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccnc(F)c1,7.107905397309519
1029,CHEMBL75925,79.0,CC(Cc1ccc(OCCN2CCCCC2)cc1)(C(=O)NO)S(=O)(=O)c1cccs1,7.102372908709558
1030,CHEMBL29897,79.0,COc1ccc(CN2C(=O)[C@H](CS)NC(=O)[C@@H]2CC2CCCCC2)cc1,7.102372908709558
1031,CHEMBL1795351,79.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)NCC(=O)NO)s2)cc1,7.102372908709558
1032,CHEMBL445971,80.0,CS(=O)(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,7.096910013008056
1033,CHEMBL1812964,80.0,Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c(NS(C)(=O)=O)c1,7.096910013008056
1034,CHEMBL57551,80.0,CN(C)c1ccc(C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)cc1,7.096910013008056
1035,CHEMBL2311778,80.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,7.096910013008056
1036,CHEMBL157704,81.0,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.0915149811213505
1037,CHEMBL1812954,81.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cc(F)c(Cl)nc3Cl)CC2)C(=O)N1,7.0915149811213505
1038,CHEMBL2311768,81.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,7.0915149811213505
1039,CHEMBL54176,82.0,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1ccsc1,7.086186147616283
1040,CHEMBL206815,82.0,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,7.086186147616283
1041,CHEMBL279482,82.0,O=C1N[C@@H](C(=O)NO)C[C@H]1c1ccc(Oc2ccc(F)cc2)cc1,7.086186147616283
1042,CHEMBL3392650,82.0,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,7.086186147616283
1043,CHEMBL352066,82.0,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)N(C)C,7.086186147616283
1044,CHEMBL1801418,82.3,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(S(C)(=O)=O)cc3)cc2)CC1,7.08460016478773
1045,CHEMBL76878,83.0,C#CCC(Cc1cccnc1)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,7.080921907623926
1046,CHEMBL300153,84.0,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1ccoc1,7.075720713938118
1047,CHEMBL2311774,85.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,7.070581074285707
1048,CHEMBL348088,86.0,Cc1ccc(-n2nnc(-c3ccc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)O)cc3)n2)cc1,7.0655015487564325
1049,CHEMBL2151360,86.0,CSc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,7.0655015487564325
1050,CHEMBL251821,86.0,Cc1ccc(Oc2ccc(N(C[C@H](Nc3ccc4ccccc4c3)C(=O)NO)S(C)(=O)=O)cc2)cc1,7.0655015487564325
1051,CHEMBL1812950,87.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3c(Cl)cccc3Cl)CC2)C(=O)N1,7.060480747381382
1052,CHEMBL5406674,87.0,CCCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,7.060480747381382
1053,CHEMBL2203637,87.0,O=C1NC(=O)C(CCCCCCCC(F)(F)F)(Cc2ccccc2)C(=O)N1,7.060480747381382
1054,CHEMBL5396285,87.0,CCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,7.060480747381382
1055,CHEMBL69323,87.0,O=C1N[C@@H](CS)C(=O)N(Cc2ccc3ccccc3n2)[C@H]1CC1CCCCC1,7.060480747381382
1056,CHEMBL257211,87.9,COc1ccc(Oc2ccc(S(=O)(=O)C3CCCN(O)C3=O)cc2)cc1,7.056011124926228
1057,CHEMBL347249,88.0,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)N1CCc2ccccc2C1,7.055517327849831
1058,CHEMBL195948,88.0,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(C)=O)CC2C(=O)NO)cc1,7.055517327849831
1059,CHEMBL339381,89.0,CC1CCC(C[C@@H](C(=O)N[C@@H](CCC/N=C(/N)NS(C)(=O)=O)C(=O)Nc2nccs2)[C@H](C(C)C)N(O)C=O)CC1,7.050609993355087
1060,CHEMBL329145,90.0,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)CS,7.045757490560675
1061,CHEMBL272763,91.0,COc1ccc(C#Cc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,7.040958607678906
1062,CHEMBL2063424,91.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N(CCO[N+](=O)[O-])CCO[N+](=O)[O-])C(=O)N1,7.040958607678906
1063,CHEMBL2063426,92.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CCO[N+](=O)[O-])CC2)C(=O)N1,7.036212172654444
1064,CHEMBL5434496,92.0,CCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,7.036212172654444
1065,CHEMBL270230,93.0,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)Cc3ccccc3)cc2)cc1,7.031517051446065
1066,CHEMBL1812957,93.0,CSc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,7.031517051446065
1067,CHEMBL584365,94.0,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,7.026872146400302
1068,CHEMBL83955,94.9,CCOC(=O)N1CCC(C(NS(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)C(=O)O)CC1,7.022733787572707
1069,CHEMBL417144,95.0,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cnc3snc(C)c23)cc1,7.022276394711152
1070,CHEMBL5395662,95.0,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(Cc4ccccc4)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,7.022276394711152
1071,CHEMBL95262,95.5,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(S(C)(=O)=O)CC2C(=O)NO)cc1,7.019996628416253
1072,CHEMBL2337691,96.0,O=C(CNS(=O)(=O)c1ccc(OCc2ccccc2)cc1)NO,7.017728766960431
1073,CHEMBL3754302,96.4,CC(C)C(N(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1)P(=O)(O)O,7.015922966097169
1074,CHEMBL208287,96.5,O=C(O)C(CCN1Cc2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,7.015472686656207
1075,CHEMBL2063517,97.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCC(CO)CC2)C(=O)N1,7.013228265733755
1076,CHEMBL2385444,97.0,CC(C)Oc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.013228265733755
1077,CHEMBL261713,97.2,O=C(NO)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,7.012333735073725
1078,CHEMBL4790362,98.0,CCCC[C@H](N)C(=O)N[C@@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,7.008773924307505
1079,CHEMBL5198463,98.0,O=C(NO)C1(S(=O)(=O)c2ccc(-n3cc(-c4ccc(-c5ccccc5)cc4)nn3)cc2)CCOCC1,7.008773924307505
1080,CHEMBL573714,98.0,COc1ccc(S(=O)(=O)c2ccccc2CC(=O)NO)cc1,7.008773924307505
1081,CHEMBL148171,100.0,COc1cc2c(cc1O)CCN(S(=O)(=O)c1ccccc1)C2C(=O)NO,7.0
1082,CHEMBL2385451,100.0,COc1ccc(Oc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.0
1083,CHEMBL252627,100.0,O=C(O[C@H]1CCOC1)N1CCC(CS(=O)(=O)N2CCC(c3ccccc3F)CC2)(C(=O)NO)CC1,7.0
1084,CHEMBL2088993,100.0,O=C(N[C@@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)c(Cl)c2)C1)c1cccs1,7.0
1085,CHEMBL289222,100.0,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cnc3c2c(C)nn3C)cc1,7.0
1086,CHEMBL348755,101.0,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)Nc1ccccc1,6.995678626217357
1087,CHEMBL334107,101.0,CCCCOc1ccc(S(=O)(=O)N2CC(C)(C)CN(S(=O)(=O)c3ccc(OCCCC)cc3)C2C(=O)NO)cc1,6.995678626217357
1088,CHEMBL211037,101.0,COc1ccc(C(=O)Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,6.995678626217357
1089,CHEMBL5429762,102.0,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nc(-c3ccc(Cn4cc(CCCF)nn4)s3)no2)cc1)C(=O)O,6.991399828238082
1090,CHEMBL59423,102.0,NC(=O)[C@H](Cc1cccs1)NC(=O)[C@H](CS)NC(=O)c1ccc2[nH]nnc2c1,6.991399828238082
1091,CHEMBL392572,103.0,COc1ccc(S(=O)(=O)N(Cc2cccnc2Br)[C@@H](C(=O)NO)C(C)C)cc1,6.987162775294828
1092,CHEMBL2151355,103.0,Cc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,6.987162775294828
1093,CHEMBL429571,104.0,CS(=O)(=O)N(C[C@H](O)C(=O)NO)c1ccc(Sc2ccc(F)cc2)cc1,6.982966660701219
1094,CHEMBL421131,104.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C)csc2C(=O)NO)cc1,6.982966660701219
1095,CHEMBL2063429,104.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCC(CO[N+](=O)[O-])C2)C(=O)N1,6.982966660701219
1096,CHEMBL242104,105.82,COc1cc(/C=N/NC(N)=S)ccc1O,6.9754322428039615
1097,CHEMBL2326363,107.0,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1,6.97061622231479
1098,CHEMBL80248,107.0,COc1ccc(S(=O)(=O)C(Cc2ccccc2)C(=O)NO)cc1,6.97061622231479
1099,CHEMBL194627,108.0,CC#CCOc1ccc(S(=O)(=O)N2CCN(Cc3cccnc3)CC2C(=O)NO)cc1,6.96657624451305
1100,CHEMBL2431016,110.0,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(F)c2)cc1)NO,6.958607314841775
1101,CHEMBL252079,110.0,COc1cccc(C2=CCN(C(=O)[C@H]3NCC4(CC4)C[C@@H]3C(=O)NO)CC2)c1,6.958607314841775
1102,CHEMBL288750,110.0,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nnn(-c3ccccc3)n2)cc1)C(=O)O,6.958607314841775
1103,CHEMBL561038,110.0,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,6.958607314841775
1104,CHEMBL1812932,110.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(Cl)nc3)CC2)C(=O)N1,6.958607314841775
1105,CHEMBL4872688,110.0,CC(C)c1ccc(-n2nnc(-c3ccc(S(=O)(=O)NCC(=O)O)cc3)n2)cc1,6.958607314841775
1106,CHEMBL94518,111.0,CC#CCSc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1,6.954677021213342
1107,CHEMBL251884,111.0,Cc1cccc(C2=CCN(C(=O)[C@H]3NCC4(CC4)C[C@@H]3C(=O)NO)CC2)c1,6.954677021213342
1108,CHEMBL2114153,112.0,COc1ccc(S(=O)(=O)[C@](C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,6.950781977329818
1109,CHEMBL373532,113.0,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,6.94692155651658
1110,CHEMBL379653,114.0,CC(CCN1C(=O)c2ccccc2C1=O)(C(=O)O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.943095148663527
1111,CHEMBL2311776,115.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,6.939302159646388
1112,CHEMBL335009,115.0,CCC[C@@H]([C@@H](CC1CCC(C)CC1)C(=O)N[C@@H](CCC/N=C(/N)N[N+](=O)[O-])C(=O)Nc1nccs1)N(O)C=O,6.939302159646388
1113,CHEMBL174641,118.0,O=C1NC(=O)C(CCO)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,6.928117992693874
1114,CHEMBL375319,119.0,CCCCCCC(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,6.924453038607469
1115,CHEMBL75437,120.0,CC1(C)C(=O)NC(=O)N1CC(COc1ccc(-c2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,6.920818753952375
1116,CHEMBL40143,120.0,CC1(C)NC(=O)N(C[C@@H](COc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)C1=O,6.920818753952375
1117,CHEMBL4210206,120.0,COc1ccc(-c2ccc(Sc3ccccc3CC(=O)NO)cc2)cc1,6.920818753952375
1118,CHEMBL1812946,120.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccccc3COC(=O)c3ccccc3)CC2)C(=O)N1,6.920818753952375
1119,CHEMBL80378,120.0,COc1ccc(S(=O)(=O)C(CCC(C)C)(Cc2cccnc2)C(=O)NO)cc1,6.920818753952375
1120,CHEMBL206694,120.0,N#Cc1ccc(N2CCN(c3ccc(S(=O)(=O)C(CCN4C(=O)c5ccccc5C4=O)C(=O)O)cc3)CC2)cc1,6.920818753952375
1121,CHEMBL2311767,120.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,6.920818753952375
1122,CHEMBL2311777,121.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,6.91721462968355
1123,CHEMBL306674,121.0,O=C1N[C@@H](CS)C(=O)N(CC2CCCCC2)[C@H]1CC1CCCCC1,6.91721462968355
1124,CHEMBL252021,121.0,Cc1ccc(Oc2ccc(N(C[C@H](N)C(=O)NO)S(C)(=O)=O)cc2)cc1,6.91721462968355
1125,CHEMBL4648603,123.0,O=C1NC(=O)C(CCCCCCC(F)CF)(Cc2ccccc2)C(=O)N1,6.910094888560602
1126,CHEMBL158366,124.0,CNC(=O)CNC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,6.906578314837764
1127,CHEMBL270023,124.0,CCCS(=O)(=O)N(C[C@H](O)C(=O)NO)c1ccc(Oc2ccc(C)cc2)cc1,6.906578314837764
1128,CHEMBL222309,124.0,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)c2ccccc2)cc1,6.906578314837764
1129,CHEMBL69145,125.0,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,6.903089986991944
1130,CHEMBL80412,128.0,CCCCC(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,6.892790030352131
1131,CHEMBL316928,130.0,CC#CCOc1ccc(S(=O)(=O)NC(C(=O)NO)C(C)(C)SCc2cccnc2)cc1,6.886056647693163
1132,CHEMBL83508,130.0,COc1ccc(S(=O)(=O)NCC(=O)NO)cc1,6.886056647693163
1133,CHEMBL146718,130.0,Cc1ccc(S(=O)(=O)N2CCc3cc(OCc4ccccc4)ccc3C2C(=O)NO)cc1,6.886056647693163
1134,CHEMBL1812918,131.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(Cc3ccccc3)CC2)C(=O)N1,6.882728704344236
1135,CHEMBL4791180,131.0,CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,6.882728704344236
1136,CHEMBL2311766,131.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,6.882728704344236
1137,CHEMBL127787,132.0,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1S(=O)(=O)CCc1ccc(-c2ccc(Cl)cc2)cc1,6.8794260687941495
1138,CHEMBL5268474,136.0,CCC(C)[C@@H](C(=O)N[C@@H](CCNC(=O)c1cc(F)cc(F)c1)C(=O)NO)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](C)N(C)C(C)=O,6.866461091629782
1139,CHEMBL79267,137.0,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCN(C(=O)CC(C)C)CC3)cc2)cc1,6.863279432843593
1140,CHEMBL104446,138.0,C=CC1[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)CC1(C)C,6.860120913598763
1141,CHEMBL81763,138.0,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C3CCCCCCC3)CC2)cc1,6.860120913598763
1142,CHEMBL5172839,140.0,O=C(CS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,6.853871964321762
1143,CHEMBL306158,141.0,C#CCC(CC#C)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,6.85078088734462
1144,CHEMBL2151358,141.0,COc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,6.85078088734462
1145,CHEMBL336786,143.0,CCC[C@@H]([C@@H](CC1CCC(C)CC1)C(=O)N[C@@H](CCC/N=C(/N)NS(=O)(=O)c1ccccn1)C(=O)Nc1nccs1)N(O)C=O,6.844663962534938
1146,CHEMBL307990,144.0,CCCCOc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C)cc(C)cc2C(=O)NO)cc1,6.84163750790475
1147,CHEMBL2311770,144.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,6.84163750790475
1148,CHEMBL2063431,145.0,CN(CCO)C1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,6.838631997765026
1149,CHEMBL2096852,148.0,CCCCCC[C@@H](C(=O)NO)[S@@+]([O-])c1ccc(OC)cc1,6.8297382846050425
1150,CHEMBL385312,148.0,CC#CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,6.8297382846050425
1151,CHEMBL102441,149.0,COc1ccc(S(=O)(=O)N(CC(C)C)C(CCSCc2c(F)c(F)c(F)c(F)c2F)C(=O)NO)cc1,6.826813731587726
1152,CHEMBL288099,150.0,O=C(c1ccc(S(=O)(=O)CC(CCCc2ccccc2)C(=O)NO)cc1)c1cc[n+]([O-])cc1,6.823908740944319
1153,CHEMBL34353,150.0,O=C(NO)C(CCCc1ccccc1)CS(=O)(=O)c1ccc(Cc2ccccc2)cc1,6.823908740944319
1154,CHEMBL452083,150.0,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)NO)CC(C)C,6.823908740944319
1155,CHEMBL71645,152.0,COc1ccc(-c2ccc(S(=O)(=O)N(Cc3cccnc3)c3c(C)cccc3C(=O)NO)cc2)cc1,6.818156412055227
1156,CHEMBL2063427,152.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCC(CCO[N+](=O)[O-])CC2)C(=O)N1,6.818156412055227
1157,CHEMBL309105,153.0,CN(c1ccccc1C(=O)NO)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,6.815308569182401
1158,CHEMBL5419103,154.0,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCC(F)(F)F)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,6.8124792791635365
1159,CHEMBL4765192,154.0,COc1ccc(S(=O)(=O)N2C[C@H](NC(=O)[C@@H](N)CCCN)C[C@@H]2C(=O)NO)cc1,6.8124792791635365
1160,CHEMBL1812937,155.0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCC3CCCC3)CC2)C(=O)N1,6.809668301829708
1161,CHEMBL3794512,155.19,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccccc1NC(C)=O)CC(C)C,6.8091362668712545
1162,CHEMBL538028,157.0,COc1ccc(S(=O)(=O)N2CCCN(C(=O)CN)CC2C(=O)NO)cc1.Cl,6.804100347590767
1163,CHEMBL257874,158.5,Cc1ccn(O)c(=O)c1N(C)S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,6.79997073344623
1164,CHEMBL2151365,159.0,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccsc3)cc2)C(=O)N1,6.798602875679549
1165,CHEMBL560837,160.0,COc1ccc(-c2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc2)cc1,6.795880017344075
1166,CHEMBL228188,160.0,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(Cl)c2)cc1)P(=O)(O)O,6.795880017344075
